# /gazebo_leg_forces_components/recceipt_time, /gazebo_leg_forces_components/reaction_forces/0/wrench/force/z, /foot_contacts/recceipt_time, /foot_contacts/contacts/0, /gazebo_leg_forces_components/recceipt_time, /gazebo_leg_forces_components/reaction_forces/1/wrench/force/z, /foot_contacts/recceipt_time, /foot_contacts/contacts/1, /gazebo_leg_forces_components/recceipt_time, /gazebo_leg_forces_components/reaction_forces/2/wrench/force/z, /foot_contacts/recceipt_time, /foot_contacts/contacts/2, /gazebo_leg_forces_components/recceipt_time, /gazebo_leg_forces_components/reaction_forces/3/wrench/force/z, /foot_contacts/recceipt_time, /foot_contacts/contacts/3
3536.3739999999997963, 62.731350902741766618, 3536.3739999999997963, 1, 3536.3739999999997963, 58.441745484200836813, 3536.3739999999997963, 1, 3536.3739999999997963, 40.858218880139190787, 3536.3739999999997963, 1, 3536.3739999999997963, 42.75026407151050023, 3536.3739999999997963, 1
3536.375, 62.731357649191309633, 3536.3780000000001564, 1, 3536.375, 58.441820660023495293, 3536.3780000000001564, 1, 3536.375, 40.858237582321521586, 3536.3780000000001564, 1, 3536.375, 42.750221319076004534, 3536.3780000000001564, 1
3536.4749999999999091, 62.731322345023492915, 3536.3840000000000146, 1, 3536.4749999999999091, 58.44186350067787572, 3536.3840000000000146, 1, 3536.4749999999999091, 40.858251132435938757, 3536.3840000000000146, 1, 3536.4749999999999091, 42.750167958866995832, 3536.3840000000000146, 1
3536.4749999999999091, 62.731329077946966777, 3536.38799999999992, 1, 3536.4749999999999091, 58.441939407940040496, 3536.38799999999992, 1, 3536.4749999999999091, 40.858269835618926891, 3536.38799999999992, 1, 3536.4749999999999091, 42.750124779870830594, 3536.38799999999992, 1
3536.5230000000001382, 62.83246513519887344, 3536.3930000000000291, 1, 3536.5230000000001382, 58.42054260701301871, 3536.3930000000000291, 1, 3536.5230000000001382, 40.827548898419038892, 3536.3930000000000291, 1, 3536.5230000000001382, 42.663352081933268778, 3536.3930000000000291, 1
3536.6239999999997963, 62.731255860792757062, 3536.3989999999998872, 1, 3536.6239999999997963, 58.442023064047731395, 3536.3989999999998872, 1, 3536.6239999999997963, 40.858296052689482281, 3536.3989999999998872, 1, 3536.6239999999997963, 42.7500182670285227, 3536.3989999999998872, 1
3536.6239999999997963, 62.731262576252341034, 3536.4029999999997926, 1, 3536.6239999999997963, 58.442098192249368083, 3536.4029999999997926, 1, 3536.6239999999997963, 40.858314757905468184, 3536.4029999999997926, 1, 3536.6239999999997963, 42.749975517634652533, 3536.4029999999997926, 1
3536.6750000000001819, 62.731250909600433374, 3536.4079999999999018, 1, 3536.6750000000001819, 58.442158433156365049, 3536.4079999999999018, 1, 3536.6750000000001819, 40.858331130793033026, 3536.4079999999999018, 1, 3536.6750000000001819, 42.749928132343917753, 3536.4079999999999018, 1
3536.7750000000000909, 62.832480583252269923, 3536.4130000000000109, 1, 3536.7750000000000909, 58.420836363762582266, 3536.4130000000000109, 1, 3536.7750000000000909, 40.827605150692619418, 3536.4130000000000109, 1, 3536.7750000000000909, 42.663181776867730832, 3536.4130000000000109, 1
3536.7750000000000909, 62.832484422647624456, 3536.418999999999869, 1, 3536.7750000000000909, 58.420909957422537673, 3536.418999999999869, 1, 3536.7750000000000909, 40.827619180298952983, 3536.418999999999869, 1, 3536.7750000000000909, 42.663139200941429863, 3536.418999999999869, 1
3536.8229999999998654, 62.731192283081767869, 3536.4239999999999782, 1, 3536.8229999999998654, 58.442323221458707394, 3536.4239999999999782, 1, 3536.8229999999998654, 40.858377260005042331, 3536.4239999999999782, 1, 3536.8229999999998654, 42.749780028106158625, 3536.4239999999999782, 1
3536.9239999999999782, 62.731138655414923733, 3536.4279999999998836, 1, 3536.9239999999999782, 58.442351942766528339, 3536.4279999999998836, 1, 3536.9239999999999782, 40.858388314308626832, 3536.4279999999998836, 1, 3536.9239999999999782, 42.749721209141128497, 3536.4279999999998836, 1
3536.9740000000001601, 62.731124363459798587, 3536.4340000000001965, 1, 3536.9740000000001601, 58.442410895780980695, 3536.4340000000001965, 1, 3536.9740000000001601, 40.858404362284154843, 3536.4340000000001965, 1, 3536.9740000000001601, 42.749672744823371318, 3536.4340000000001965, 1
3537.0250000000000909, 62.731110069160763487, 3536.4380000000001019, 1, 3537.0250000000000909, 58.442469842586717732, 3536.4380000000001019, 1, 3537.0250000000000909, 40.858420411527184513, 3536.4380000000001019, 1, 3537.0250000000000909, 42.74962556443078654, 3536.4380000000001019, 1
3537.0740000000000691, 62.731095772512439623, 3536.443000000000211, 1, 3537.0740000000000691, 58.442529533653001295, 3536.443000000000211, 1, 3537.0740000000000691, 40.858436649141467001, 3536.443000000000211, 1, 3537.0740000000000691, 42.74957710327395688, 3536.443000000000211, 1
3537.0740000000000691, 62.731102431007357723, 3536.4490000000000691, 1, 3537.0740000000000691, 58.44260457520161367, 3536.4490000000000691, 1, 3537.0740000000000691, 40.858455172471742856, 3536.4490000000000691, 1, 3537.0740000000000691, 42.749534786499324923, 3536.4490000000000691, 1
3537.1280000000001564, 62.731069791235285038, 3536.4529999999999745, 1, 3537.1280000000001564, 58.442648658641118686, 3536.4529999999999745, 1, 3537.1280000000001564, 40.858468711971454468, 3536.4529999999999745, 1, 3537.1280000000001564, 42.749482983705291872, 3536.4529999999999745, 1
3537.2240000000001601, 62.731031921755594283, 3536.4580000000000837, 1, 3537.2240000000001601, 58.442690219870435442, 3536.4580000000000837, 1, 3537.2240000000001601, 40.858481964353842386, 3536.4580000000000837, 1, 3537.2240000000001601, 42.749428153816523945, 3536.4580000000000837, 1
3537.2739999999998872, 62.832518570596533891, 3536.4630000000001928, 1, 3537.2739999999998872, 58.42157250221059428, 3536.4630000000001928, 1, 3537.2739999999998872, 40.827745335261354853, 3536.4630000000001928, 1, 3537.2739999999998872, 42.662755598190869932, 3536.4630000000001928, 1
3537.3240000000000691, 62.730982380089152173, 3536.4679999999998472, 1, 3537.3240000000000691, 58.442791963693231594, 3536.4679999999998472, 1, 3537.3240000000000691, 40.85851161046083746, 3536.4679999999998472, 1, 3537.3240000000000691, 42.749326392871694225, 3536.4679999999998472, 1
3537.3240000000000691, 62.730989009878541651, 3536.4729999999999563, 1, 3537.3240000000000691, 58.442866959806394789, 3536.4729999999999563, 1, 3537.3240000000000691, 40.858530324332505757, 3536.4729999999999563, 1, 3537.3240000000000691, 42.749284079640176515, 3536.4729999999999563, 1
3537.3739999999997963, 62.73097470124935171, 3536.4800000000000182, 1, 3537.3739999999997963, 58.442925110882626427, 3536.4800000000000182, 1, 3537.3739999999997963, 40.858546010202729803, 3536.4800000000000182, 1, 3537.3739999999997963, 42.749236912869449156, 3536.4800000000000182, 1
3537.4740000000001601, 62.935689245087175436, 3536.4830000000001746, 1, 3537.4740000000001601, 57.046428114978489532, 3536.4830000000001746, 1, 3537.4740000000001601, 40.039833442941656472, 3536.4830000000001746, 1, 3537.4740000000001601, 42.444810137511694847, 3536.4830000000001746, 1
3537.5250000000000909, 78.942849239413035889, 3536.4890000000000327, 1, 3537.5250000000000909, 52.053017131490918246, 3536.4890000000000327, 1, 3537.5250000000000909, 36.670337179664890925, 3536.4890000000000327, 1, 3537.5250000000000909, 63.31747123963251056, 3536.4890000000000327, 1
3537.5250000000000909, 78.560080900350612865, 3536.4929999999999382, 1, 3537.5250000000000909, 0, 3536.4929999999999382, 1, 3537.5250000000000909, 0, 3536.4929999999999382, 1, 3537.5250000000000909, 120.46697178959735197, 3536.4929999999999382, 1
3537.5740000000000691, 76.404425614095657693, 3536.5010000000002037, 1, 3537.5740000000000691, 0, 3536.5010000000002037, 1, 3537.5740000000000691, 276.89124277617059988, 3536.5010000000002037, 1, 3537.5740000000000691, 141.60583053306535817, 3536.5010000000002037, 1
3537.6239999999997963, 50.428386078894469335, 3536.5030000000001564, 1, 3537.6239999999997963, 0, 3536.5030000000001564, 1, 3537.6239999999997963, 62.582828461136500664, 3536.5030000000001564, 1, 3537.6239999999997963, 58.495358116353187938, 3536.5030000000001564, 1
3537.6739999999999782, 52.845438228370696265, 3536.5079999999998108, 1, 3537.6739999999999782, 30.054902784449062381, 3536.5079999999998108, 1, 3537.6739999999999782, 61.383029453623507266, 3536.5079999999998108, 1, 3537.6739999999999782, 59.535057378408836826, 3536.5079999999998108, 1
3537.7750000000000909, 0, 3536.51299999999992, 1, 3537.7750000000000909, 117.65142448679164033, 3536.51299999999992, 1, 3537.7750000000000909, 74.310192368691417641, 3536.51299999999992, 1, 3537.7750000000000909, 0, 3536.51299999999992, 1
3537.7770000000000437, 0, 3536.5180000000000291, 1, 3537.7770000000000437, 125.50679923884953837, 3536.5180000000000291, 1, 3537.7770000000000437, 78.725340204569221214, 3536.5180000000000291, 1, 3537.7770000000000437, 0, 3536.5180000000000291, 1
3537.8249999999998181, 0, 3536.5230000000001382, 1, 3537.8249999999998181, 115.06422521592705266, 3536.5230000000001382, 1, 3537.8249999999998181, 86.275861479041267899, 3536.5230000000001382, 1, 3537.8249999999998181, 0, 3536.5230000000001382, 1
3537.9239999999999782, 409.76388040203295304, 3536.5320000000001528, 1, 3537.9239999999999782, 100.53242068858347125, 3536.5320000000001528, 1, 3537.9239999999999782, 93.957062943846437975, 3536.5320000000001528, 1, 3537.9239999999999782, 0, 3536.5320000000001528, 1
3537.9749999999999091, 207.43400185323906726, 3536.5329999999999018, 1, 3537.9749999999999091, 11.410187256218591756, 3536.5329999999999018, 1, 3537.9749999999999091, 56.1103751929539456, 3536.5329999999999018, 1, 3537.9749999999999091, 39.63862300783811321, 3536.5329999999999018, 1
3538.0239999999998872, 80.402965006948136306, 3536.5380000000000109, 1, 3538.0239999999998872, 83.686937522639482268, 3536.5380000000000109, 1, 3538.0239999999998872, 34.326338201624828628, 3536.5380000000000109, 1, 3538.0239999999998872, 31.556049133685270647, 3536.5380000000000109, 1
3538.0250000000000909, 65.119419983566984911, 3536.5430000000001201, 1, 3538.0250000000000909, 109.80492881436293828, 3536.5430000000001201, 1, 3538.0250000000000909, 119.12227497023556566, 3536.5430000000001201, 1, 3538.0250000000000909, 78.394953448069315982, 3536.5430000000001201, 1
