gazebo-time, fl-z, foot-contact-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, torque-time, fl-calf, torque-time, fl-hip, torque-time, fl-tigh, gazebo-time, fr-z, foot-contact-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, torque-time, fr-calf, torque-time, fr-hip, torque-time, fr-tigh, gazebo-time, rl-z, foot-contact-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, torque-time, rl-calf, torque-time, rl-hip, torque-time, rl-tigh, gazebo-time, rr-z, foot-contact-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x, torque-time, rr-calf, torque-time, rr-hip, torque-time, rr-tigh
8680.8690000000005966, 61.123871325327726822, 8680.8670000000001892, 1, 8680.8690000000005966, -12.273992665135423863, 8680.8690000000005966, -22.389176473950655577, 8680.8670000000001892, 0.59707802534103393555, 8680.8670000000001892, -16.624902725219726563, 8680.8670000000001892, 5.9089312553405761719, 8680.8690000000005966, 59.346074489273348718, 8680.8670000000001892, 1, 8680.8690000000005966, 11.98650745910359916, 8680.8690000000005966, -21.572972884197554322, 8680.8670000000001892, -0.67666304111480712891, 8680.8670000000001892, -16.026147842407226563, 8680.8670000000001892, 5.7780489921569824219, 8680.8690000000005966, 39.999498495656126806, 8680.8670000000001892, 1, 8680.8690000000005966, -7.0549901039342302056, 8680.8690000000005966, 23.902404784881206012, 8680.8670000000001892, 0.16544388234615325928, 8680.8670000000001892, 10.255717277526855469, 8680.8670000000001892, 16.693475723266601563, 8680.8690000000005966, 38.875283773024399636, 8680.8670000000001892, 1, 8680.8690000000005966, 7.1902389273980080731, 8680.8690000000005966, 23.678659684409126385, 8680.8670000000001892, -0.39271309971809387207, 8680.8670000000001892, 10.253917694091796875, 8680.8670000000001892, 16.367761611938476563
8680.8790000000008149, 61.123874556728210905, 8680.8770000000004075, 1, 8680.8790000000008149, -12.273866414286064952, 8680.8790000000008149, -22.389180510324571571, 8680.8780000000006112, 0.59707802534103393555, 8680.8780000000006112, -16.624902725219726563, 8680.8780000000006112, 5.9089312553405761719, 8680.8790000000008149, 59.346077766822979527, 8680.8770000000004075, 1, 8680.8790000000008149, 11.986377300137808888, 8680.8790000000008149, -21.572969172004988536, 8680.8780000000006112, -0.67666304111480712891, 8680.8780000000006112, -16.026147842407226563, 8680.8780000000006112, 5.7780489921569824219, 8680.8790000000008149, 39.999499086222229494, 8680.8770000000004075, 1, 8680.8790000000008149, -7.0548612506895356233, 8680.8790000000008149, 23.902400392684576502, 8680.8780000000006112, 0.16544388234615325928, 8680.8780000000006112, 10.255717277526855469, 8680.8780000000006112, 16.693475723266601563, 8680.8790000000008149, 38.875286657391498579, 8680.8770000000004075, 1, 8680.8790000000008149, 7.1901154151690294114, 8680.8790000000008149, 23.678664625834134227, 8680.8780000000006112, -0.39271309971809387207, 8680.8780000000006112, 10.253917694091796875, 8680.8780000000006112, 16.367761611938476563
8680.8790000000008149, 61.12387811120369463, 8680.8770000000004075, 1, 8680.8790000000008149, -12.273727539820642463, 8680.8790000000008149, -22.38918495030451794, 8680.8780000000006112, 0.59707802534103393555, 8680.8780000000006112, -16.624902725219726563, 8680.8780000000006112, 5.9089312553405761719, 8680.8790000000008149, 59.346081044253296, 8680.8770000000004075, 1, 8680.8790000000008149, 11.986247142555452427, 8680.8790000000008149, -21.572965459883519657, 8680.8780000000006112, -0.67666304111480712891, 8680.8780000000006112, -16.026147842407226563, 8680.8780000000006112, 5.7780489921569824219, 8680.8790000000008149, 39.999499676709383778, 8680.8770000000004075, 1, 8680.8790000000008149, -7.0547323996084916331, 8680.8790000000008149, 23.902396000561388689, 8680.8780000000006112, 0.16544388234615325928, 8680.8780000000006112, 10.255717277526855469, 8680.8780000000006112, 16.693475723266601563, 8680.8790000000008149, 38.875289541626770529, 8680.8770000000004075, 1, 8680.8790000000008149, 7.1899919049730067755, 8680.8790000000008149, 23.678669567134274843, 8680.8780000000006112, -0.39271309971809387207, 8680.8780000000006112, 10.253917694091796875, 8680.8780000000006112, 16.367761611938476563
8680.8889999999992142, 61.897575718322471516, 8680.8819999999996071, 1, 8680.8889999999992142, -12.150185220422562438, 8680.8889999999992142, -20.226444616452525338, 8680.8819999999996071, 0.59707802534103393555, 8680.8819999999996071, -16.624902725219726563, 8680.8819999999996071, 5.9089312553405761719, 8680.8889999999992142, 60.065486784343526949, 8680.8819999999996071, 1, 8680.8889999999992142, 11.850511932773940771, 8680.8889999999992142, -19.563232544293615689, 8680.8819999999996071, -0.67666304111480712891, 8680.8819999999996071, -16.026147842407226563, 8680.8819999999996071, 5.7780489921569824219, 8680.8889999999992142, 41.986041309357659657, 8680.8819999999996071, 1, 8680.8889999999992142, -7.0313638750624729568, 8680.8889999999992142, 20.218408312892293566, 8680.8819999999996071, 0.16544388234615325928, 8680.8819999999996071, 10.255717277526855469, 8680.8819999999996071, 16.693475723266601563, 8680.8889999999992142, 40.829830907091022141, 8680.8819999999996071, 1, 8680.8889999999992142, 7.1363576177143572821, 8680.8889999999992142, 20.140990622956969958, 8680.8819999999996071, -0.39271309971809387207, 8680.8819999999996071, 10.253917694091796875, 8680.8819999999996071, 16.367761611938476563
8680.8960000000006403, 61.897578837666443974, 8680.8870000000006257, 1, 8680.8960000000006403, -12.150058967213221095, 8680.8960000000006403, -20.22644853664845499, 8680.8870000000006257, 0.59707802534103393555, 8680.8870000000006257, -16.624902725219726563, 8680.8870000000006257, 5.9089312553405761719, 8680.8960000000006403, 60.065489640907159696, 8680.8870000000006257, 1, 8680.8960000000006403, 11.850381771256133234, 8680.8960000000006403, -19.563228724101605849, 8680.8870000000006257, -0.67666304111480712891, 8680.8870000000006257, -16.026147842407226563, 8680.8870000000006257, 5.7780489921569824219, 8680.8960000000006403, 41.986041432018424757, 8680.8870000000006257, 1, 8680.8960000000006403, -7.0312350282058400097, 8680.8960000000006403, 20.218403885661729191, 8680.8870000000006257, 0.16544388234615325928, 8680.8870000000006257, 10.255717277526855469, 8680.8870000000006257, 16.693475723266601563, 8680.8960000000006403, 40.829834055688664307, 8680.8870000000006257, 1, 8680.8960000000006403, 7.1362341074213615499, 8680.8960000000006403, 20.140995289051041084, 8680.8870000000006257, -0.39271309971809387207, 8680.8870000000006257, 10.253917694091796875, 8680.8870000000006257, 16.367761611938476563
8680.8960000000006403, 61.897582580765728721, 8680.8919999999998254, 1, 8680.8960000000006403, -12.149907465176713828, 8680.8960000000006403, -20.226453240845238213, 8680.8919999999998254, 0.59707802534103393555, 8680.8919999999998254, -16.624902725219726563, 8680.8919999999998254, 5.9089312553405761719, 8680.8960000000006403, 60.065493068684098432, 8680.8919999999998254, 1, 8680.8960000000006403, 11.850225579347815952, 8680.8960000000006403, -19.563224139969548787, 8680.8919999999998254, -0.67666304111480712891, 8680.8919999999998254, -16.026147842407226563, 8680.8919999999998254, 5.7780489921569824219, 8680.8960000000006403, 41.986041579058017703, 8680.8919999999998254, 1, 8680.8960000000006403, -7.0310804148897094734, 8680.8960000000006403, 20.218398573094823689, 8680.8919999999998254, 0.16544388234615325928, 8680.8919999999998254, 10.255717277526855469, 8680.8919999999998254, 16.693475723266601563, 8680.8960000000006403, 40.829837833864218055, 8680.8919999999998254, 1, 8680.8960000000006403, 7.1360858978846284373, 8680.8960000000006403, 20.141000888210733422, 8680.8919999999998254, -0.39271309971809387207, 8680.8919999999998254, 10.253917694091796875, 8680.8919999999998254, 16.367761611938476563
8680.9050000000006548, 61.897588507166517502, 8680.897000000000844, 1, 8680.9050000000006548, -12.149667590811572992, 8680.9050000000006548, -20.226460689084674982, 8680.897000000000844, 0.59651577472686767578, 8680.897000000000844, -16.6249237060546875, 8680.897000000000844, 5.9089260101318359375, 8680.9050000000006548, 60.065498495774399146, 8680.897000000000844, 1, 8680.9050000000006548, 11.849978279555976712, 8680.9050000000006548, -19.563216881969630379, 8680.897000000000844, -0.67608338594436645508, 8680.897000000000844, -16.026134490966796875, 8680.897000000000844, 5.778064727783203125, 8680.9050000000006548, 41.986041774926952996, 8680.897000000000844, 1, 8680.9050000000006548, -7.0308742686369294361, 8680.9050000000006548, 20.218391489840257691, 8680.897000000000844, 0.16487461328506469727, 8680.897000000000844, 10.255697250366210938, 8680.897000000000844, 16.693464279174804688, 8680.9050000000006548, 40.829842871159385709, 8680.897000000000844, 1, 8680.9050000000006548, 7.1358882897709827731, 8680.9050000000006548, 20.141008353517758422, 8680.897000000000844, -0.39216300845146179199, 8680.897000000000844, 10.253935813903808594, 8680.897000000000844, 16.367780685424804688
8680.9110000000000582, 61.897592250037099859, 8680.9020000000000437, 1, 8680.9110000000000582, -12.149516093699929797, 8680.9110000000000582, -20.226465393186188635, 8680.9020000000000437, 0.59644550085067749023, 8680.9020000000000437, -16.624925613403320313, 8680.9020000000000437, 5.9089255332946777344, 8680.9110000000000582, 60.065501923215400382, 8680.9020000000000437, 1, 8680.9110000000000582, 11.849822092827706044, 8680.9110000000000582, -19.563212298093432651, 8680.9020000000000437, -0.67601090669631958008, 8680.9020000000000437, -16.026132583618164063, 8680.9020000000000437, 5.7780666351318359375, 8680.9110000000000582, 41.986041958371657756, 8680.9020000000000437, 1, 8680.9110000000000582, -7.0306810112766280341, 8680.9110000000000582, 20.218384849458850283, 8680.9020000000000437, 0.16480346024036407471, 8680.9020000000000437, 10.255695343017578125, 8680.9020000000000437, 16.693462371826171875, 8680.9110000000000582, 40.82984759337104208, 8680.9020000000000437, 1, 8680.9110000000000582, 7.1357030367048972508, 8680.9110000000000582, 20.1410153520056312, 8680.9020000000000437, -0.39209425449371337891, 8680.9020000000000437, 10.253938674926757813, 8680.9020000000000437, 16.3677825927734375
8680.9159999999992579, 61.89759568093539599, 8680.9069999999992433, 1, 8680.9159999999992579, -12.149377223043490659, 8680.9159999999992579, -20.226469705250678999, 8680.9069999999992433, 0.59644550085067749023, 8680.9069999999992433, -16.624925613403320313, 8680.9069999999992433, 5.9089255332946777344, 8680.9159999999992579, 60.065505064987405603, 8680.9069999999992433, 1, 8680.9159999999992579, 11.849678923458215607, 8680.9159999999992579, -19.563208096307462824, 8680.9069999999992433, -0.67601090669631958008, 8680.9069999999992433, -16.026132583618164063, 8680.9069999999992433, 5.7780666351318359375, 8680.9159999999992579, 41.986042092772073886, 8680.9069999999992433, 1, 8680.9159999999992579, -7.0305392923718725839, 8680.9159999999992579, 20.218379979952530334, 8680.9069999999992433, 0.16480346024036407471, 8680.9069999999992433, 10.255695343017578125, 8680.9069999999992433, 16.693462371826171875, 8680.9159999999992579, 40.829851056151369448, 8680.9069999999992433, 1, 8680.9159999999992579, 7.1355671874683084255, 8680.9159999999992579, 20.141020484068931751, 8680.9069999999992433, -0.39209425449371337891, 8680.9069999999992433, 10.253938674926757813, 8680.9069999999992433, 16.3677825927734375
8680.9210000000002765, 61.897577692542768091, 8680.9120000000002619, 1, 8680.9210000000002765, -12.149367075953200867, 8680.9210000000002765, -20.226468482835901597, 8680.9120000000002619, 0.59644550085067749023, 8680.9120000000002619, -16.624925613403320313, 8680.9120000000002619, 5.9089255332946777344, 8680.9210000000002765, 60.065483070959672318, 8680.9120000000002619, 1, 8680.9210000000002765, 11.849664917696637545, 8680.9210000000002765, -19.563210223408418642, 8680.9120000000002619, -0.67601090669631958008, 8680.9120000000002619, -16.026132583618164063, 8680.9120000000002619, 5.7780666351318359375, 8680.9210000000002765, 41.986026854452717316, 8680.9120000000002619, 1, 8680.9210000000002765, -7.0304901399947148377, 8680.9210000000002765, 20.218379743954450589, 8680.9120000000002619, 0.16480346024036407471, 8680.9120000000002619, 10.255695343017578125, 8680.9120000000002619, 16.693462371826171875, 8680.9210000000002765, 40.829843597075502259, 8680.9120000000002619, 1, 8680.9210000000002765, 7.135518560062102722, 8680.9210000000002765, 20.141020127283582042, 8680.9120000000002619, -0.39209425449371337891, 8680.9120000000002619, 10.253938674926757813, 8680.9120000000002619, 16.3677825927734375
