gazebo-time, fl-z, foot-contact-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, torque-time, fl-calf, torque-time, fl-hip, torque-time, fl-tigh, gazebo-time, fr-z, foot-contact-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, torque-time, fr-calf, torque-time, fr-hip, torque-time, fr-tigh, gazebo-time, rl-z, foot-contact-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, torque-time, rl-calf, torque-time, rl-hip, torque-time, rl-tigh, gazebo-time, rr-z, foot-contact-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x, torque-time, rr-calf, torque-time, rr-hip, torque-time, rr-tigh
6757.0500000000001819, 66.240884503995800969, 6757.0479999999997744, 1, 6757.0500000000001819, -10.614616106449423327, 6757.0500000000001819, -6.6976155784796489456, 6757.0479999999997744, -0.8673241734504699707, 6757.0479999999997744, -8.5660295486450195313, 6757.0479999999997744, 12.338451385498046875, 6757.0500000000001819, 54.749619249858810122, 6757.0479999999997744, 1, 6757.0500000000001819, 8.1841871613456689261, 6757.0500000000001819, 12.993466539816843408, 6757.0479999999997744, 0.89647686481475830078, 6757.0479999999997744, 3.0116987228393554688, 6757.0479999999997744, 16.344427108764648438, 6757.0500000000001819, 37.111404062132194781, 6757.0479999999997744, 1, 6757.0500000000001819, -4.9599347085377321065, 6757.0500000000001819, 3.7404759609983706525, 6757.0479999999997744, -0.36855980753898620605, 6757.0479999999997744, -0.23017434775829315186, 6757.0479999999997744, 9.2712697982788085938, 6757.0500000000001819, 46.045525021925897136, 6757.0479999999997744, 1, 6757.0500000000001819, 7.7049083664646378367, 6757.0500000000001819, -5.5470202669056760669, 6757.0479999999997744, -0.053883690387010574341, 6757.0479999999997744, -6.0851659774780273438, 6757.0479999999997744, 8.1614370346069335938
6757.0540000000000873, 66.24088324863669186, 6757.0529999999998836, 1, 6757.0540000000000873, -10.614483674284329595, 6757.0540000000000873, -6.6976129268327753152, 6757.0529999999998836, -0.8673241734504699707, 6757.0529999999998836, -8.5660295486450195313, 6757.0529999999998836, 12.338451385498046875, 6757.0540000000000873, 54.749627022449715241, 6757.0529999999998836, 1, 6757.0540000000000873, 8.1840617783609612701, 6757.0540000000000873, 12.993462352792072068, 6757.0529999999998836, 0.89647686481475830078, 6757.0529999999998836, 3.0116987228393554688, 6757.0529999999998836, 16.344427108764648438, 6757.0540000000000873, 37.111406754658261775, 6757.0529999999998836, 1, 6757.0540000000000873, -4.9598558442655544809, 6757.0540000000000873, 3.7404788634188896879, 6757.0529999999998836, -0.36855980753898620605, 6757.0529999999998836, -0.23017434775829315186, 6757.0529999999998836, 9.2712697982788085938, 6757.0540000000000873, 46.045521883182985334, 6757.0529999999998836, 1, 6757.0540000000000873, 7.7048232886694405508, 6757.0540000000000873, -5.5470244963907511249, 6757.0529999999998836, -0.053883690387010574341, 6757.0529999999998836, -6.0851659774780273438, 6757.0529999999998836, 8.1614370346069335938
6757.0640000000003056, 66.240881993219630886, 6757.0579999999999927, 1, 6757.0640000000003056, -10.614351243910798317, 6757.0640000000003056, -6.6976102751283050907, 6757.0590000000001965, -0.86783367395401000977, 6757.0590000000001965, -8.5660181045532226563, 6757.0590000000001965, 12.3384552001953125, 6757.0640000000003056, 54.749634794919948888, 6757.0579999999999927, 1, 6757.0640000000003056, 8.1839363971445813206, 6757.0640000000003056, 12.993458165746353927, 6757.0590000000001965, 0.89696663618087768555, 6757.0590000000001965, 3.0116779804229736328, 6757.0590000000001965, 16.344430923461914063, 6757.0640000000003056, 37.111409447182651888, 6757.0579999999999927, 1, 6757.0640000000003056, -4.9597769810914806854, 6757.0640000000003056, 3.7404817658643096934, 6757.0590000000001965, -0.36887004971504211426, 6757.0590000000001965, -0.23016479611396789551, 6757.0590000000001965, 9.2712812423706054688, 6757.0640000000003056, 46.045518744387067045, 6757.0579999999999927, 1, 6757.0640000000003056, 7.7047382119594596261, 6757.0640000000003056, -5.5470287259003896452, 6757.0590000000001965, -0.053555238991975784302, 6757.0590000000001965, -6.0851798057556152344, 6757.0590000000001965, 8.1614227294921875
6757.0640000000003056, 66.240880737706604009, 6757.0630000000001019, 1, 6757.0640000000003056, -10.614218815317252975, 6757.0640000000003056, -6.6976076233488335276, 6757.0630000000001019, -0.86790645122528076172, 6757.0630000000001019, -8.5660161972045898438, 6757.0630000000001019, 12.338456153869628906, 6757.0640000000003056, 54.749642567268168136, 6757.0630000000001019, 1, 6757.0640000000003056, 8.1838110176894431902, 6757.0640000000003056, 12.993453978677603544, 6757.0630000000001019, 0.89703661203384399414, 6757.0630000000001019, 3.0116751194000244141, 6757.0630000000001019, 16.344430923461914063, 6757.0640000000003056, 37.111412139710125757, 6757.0630000000001019, 1, 6757.0640000000003056, -4.9596981190132654049, 6757.0640000000003056, 3.7404846683101204974, 6757.0630000000001019, -0.36891436576843261719, 6757.0630000000001019, -0.23016342520713806152, 6757.0630000000001019, 9.2712831497192382813, 6757.0640000000003056, 46.045515605551948113, 6757.0630000000001019, 1, 6757.0640000000003056, 7.7046531363418431226, 6757.0640000000003056, -5.5470329554389152804, 6757.0630000000001019, -0.053508318960666656494, 6757.0630000000001019, -6.0851817131042480469, 6757.0630000000001019, 8.1614208221435546875
6757.0739999999996144, 66.240879482120121224, 6757.068000000000211, 1, 6757.0739999999996144, -10.614086388516135173, 6757.0739999999996144, -6.6976049715063759038, 6757.068000000000211, -0.86790645122528076172, 6757.068000000000211, -8.5660161972045898438, 6757.068000000000211, 12.338456153869628906, 6757.0739999999996144, 54.749650339499645213, 6757.068000000000211, 1, 6757.0739999999996144, 8.1836856399965771658, 6757.0739999999996144, 12.993449791587334374, 6757.068000000000211, 0.89703661203384399414, 6757.068000000000211, 3.0116751194000244141, 6757.068000000000211, 16.344430923461914063, 6757.0739999999996144, 37.11141510146997291, 6757.068000000000211, 1, 6757.0739999999996144, -4.9596113720086663079, 6757.0739999999996144, 3.7404878610342784384, 6757.068000000000211, -0.36891436576843261719, 6757.068000000000211, -0.23016342520713806152, 6757.068000000000211, 9.2712831497192382813, 6757.0739999999996144, 46.045512152788774074, 6757.068000000000211, 1, 6757.0739999999996144, 7.7045595544452547543, 6757.0739999999996144, -5.5470376079684200477, 6757.068000000000211, -0.053508318960666656494, 6757.068000000000211, -6.0851817131042480469, 6757.068000000000211, 8.1614208221435546875
6757.0739999999996144, 66.240878226442077903, 6757.0730000000003201, 1, 6757.0739999999996144, -10.61395396349426079, 6757.0739999999996144, -6.6976023195940577182, 6757.0730000000003201, -0.86790645122528076172, 6757.0730000000003201, -8.5660161972045898438, 6757.0730000000003201, 12.338456153869628906, 6757.0739999999996144, 54.749658111613157985, 6757.0730000000003201, 1, 6757.0739999999996144, 8.1835602640705520372, 6757.0739999999996144, 12.993445604477621202, 6757.0730000000003201, 0.89703661203384399414, 6757.0730000000003201, 3.0116751194000244141, 6757.0730000000003201, 16.344430923461914063, 6757.0739999999996144, 37.111417793982909075, 6757.0730000000003201, 1, 6757.0739999999996144, -4.9595325121939817237, 6757.0739999999996144, 3.7404907635224091678, 6757.0730000000003201, -0.36891436576843261719, 6757.0730000000003201, -0.23016342520713806152, 6757.0730000000003201, 9.2712831497192382813, 6757.0739999999996144, 46.045509013877023108, 6757.0730000000003201, 1, 6757.0739999999996144, 7.7044744810842029636, 6757.0739999999996144, -5.547041837567135758, 6757.0730000000003201, -0.053508318960666656494, 6757.0730000000003201, -6.0851817131042480469, 6757.0730000000003201, 8.1614208221435546875
6757.0839999999998327, 66.240876970678797875, 6757.0780000000004293, 1, 6757.0839999999998327, -10.613821540257143639, 6757.0839999999998327, -6.6975996676141740238, 6757.0780000000004293, -0.86790645122528076172, 6757.0780000000004293, -8.5660161972045898438, 6757.0780000000004293, 12.338456153869628906, 6757.0839999999998327, 54.74966588360992148, 6757.0780000000004293, 1, 6757.0839999999998327, 8.1834348899101794217, 6757.0839999999998327, 12.993441417342939559, 6757.0780000000004293, 0.89703661203384399414, 6757.0780000000004293, 3.0116751194000244141, 6757.0780000000004293, 16.344430923461914063, 6757.0839999999998327, 37.111420217239071917, 6757.0780000000004293, 1, 6757.0839999999998327, -4.9594615393427412542, 6757.0839999999998327, 3.7404933757736387179, 6757.0780000000004293, -0.36891436576843261719, 6757.0780000000004293, -0.23016342520713806152, 6757.0780000000004293, 9.2712831497192382813, 6757.0839999999998327, 46.045506188825520155, 6757.0780000000004293, 1, 6757.0839999999998327, 7.7043979160428621711, 6757.0839999999998327, -5.5470456442304403311, 6757.0780000000004293, -0.053508318960666656494, 6757.0780000000004293, -6.0851817131042480469, 6757.0780000000004293, 8.1614208221435546875
6757.0839999999998327, 66.240875714840740329, 6757.0839999999998327, 1, 6757.0839999999998327, -10.61368911880769339, 6757.0839999999998327, -6.6975970155727715394, 6757.0839999999998327, -0.86790645122528076172, 6757.0839999999998327, -8.5660161972045898438, 6757.0839999999998327, 12.338456153869628906, 6757.0839999999998327, 54.749673655489203838, 6757.0839999999998327, 1, 6757.0839999999998327, 8.1833095175148979905, 6757.0839999999998327, 12.993437230188344955, 6757.0839999999998327, 0.89703661203384399414, 6757.0839999999998327, 3.0116751194000244141, 6757.0839999999998327, 16.344430923461914063, 6757.0839999999998327, 37.111422909739978593, 6757.0839999999998327, 1, 6757.0839999999998327, -4.9593826816471446861, 6757.0839999999998327, 3.7404962783004087612, 6757.0839999999998327, -0.36891436576843261719, 6757.0839999999998327, -0.23016342520713806152, 6757.0839999999998327, 9.2712831497192382813, 6757.0839999999998327, 46.045503049846395527, 6757.0839999999998327, 1, 6757.0839999999998327, 7.704312844798998583, 6757.0839999999998327, -5.5470498738918294634, 6757.0839999999998327, -0.053508318960666656494, 6757.0839999999998327, -6.0851817131042480469, 6757.0839999999998327, 8.1614208221435546875
6757.0940000000000509, 66.120465416776326606, 6757.0879999999997381, 1, 6757.0940000000000509, -10.804755955540482404, 6757.0940000000000509, -7.5299473406387811281, 6757.0879999999997381, -0.86790645122528076172, 6757.0879999999997381, -8.5660161972045898438, 6757.0879999999997381, 12.338456153869628906, 6757.0940000000000509, 55.448815209951192173, 6757.0879999999997381, 1, 6757.0940000000000509, 8.3489124703258479343, 6757.0940000000000509, 9.4364174232587672009, 6757.0879999999997381, 0.89703661203384399414, 6757.0879999999997381, 3.0116751194000244141, 6757.0879999999997381, 16.344430923461914063, 6757.0940000000000509, 37.201162346695241467, 6757.0879999999997381, 1, 6757.0940000000000509, -5.0050086789935912535, 6757.0940000000000509, 2.6205623364141956699, 6757.0879999999997381, -0.36891436576843261719, 6757.0879999999997381, -0.23016342520713806152, 6757.0879999999997381, 9.2712831497192382813, 6757.0940000000000509, 46.007393755580189065, 6757.0879999999997381, 1, 6757.0940000000000509, 7.6959622767306576918, 6757.0940000000000509, -5.8655674340079357876, 6757.0879999999997381, -0.053508318960666656494, 6757.0879999999997381, -6.0851817131042480469, 6757.0879999999997381, 8.1614208221435546875
6757.0990000000001601, 66.120464577043634335, 6757.0929999999998472, 1, 6757.0990000000001601, -10.804623534680102281, 6757.0990000000001601, -7.5299446728710925925, 6757.0940000000000509, -0.86790645122528076172, 6757.0940000000000509, -8.5660161972045898438, 6757.0940000000000509, 12.338456153869628906, 6757.0990000000001601, 55.448823070041378003, 6757.0929999999998472, 1, 6757.0990000000001601, 8.3487871243830582557, 6757.0990000000001601, 9.4364127436945466343, 6757.0940000000000509, 0.89703661203384399414, 6757.0940000000000509, 3.0116751194000244141, 6757.0940000000000509, 16.344430923461914063, 6757.0990000000001601, 37.201165222294584112, 6757.0929999999998472, 1, 6757.0990000000001601, -5.0049298269594970634, 6757.0990000000001601, 2.6205651565263607949, 6757.0940000000000509, -0.36891436576843261719, 6757.0940000000000509, -0.23016342520713806152, 6757.0940000000000509, 9.2712831497192382813, 6757.0990000000001601, 46.007390572037920151, 6757.0929999999998472, 1, 6757.0990000000001601, 7.6958772082348252397, 6757.0990000000001601, -5.8655716418910941456, 6757.0940000000000509, -0.053508318960666656494, 6757.0940000000000509, -6.0851817131042480469, 6757.0940000000000509, 8.1614208221435546875
