gazebo-time, fl-z, foot-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, gazebo-time, fr-z, foot-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, gazebo-time, rl-z, foot-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, gazebo-time, rr-z, foot-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x
4940.5219999999999345, 62.989417007691869799, 4940.5280000000002474, 1, 4940.5219999999999345, -11.229672355291826946, 4940.5219999999999345, -4.5018239101303194616, 4940.5219999999999345, 58.175029377791723562, 4940.5280000000002474, 1, 4940.5219999999999345, 9.0287928976171176743, 4940.5219999999999345, 1.7577307748948527433, 4940.5219999999999345, 40.553813830864847034, 4940.5280000000002474, 1, 4940.5219999999999345, -3.5022230425011691146, 4940.5219999999999345, 0.2225210659114722489, 4940.5219999999999345, 43.062404344686015634, 4940.5280000000002474, 1, 4940.5219999999999345, 5.8360841099185503111, 4940.5219999999999345, 1.5966408708413801776
4940.5259999999998399, 63.077110502438088702, 4940.5320000000001528, 1, 4940.5259999999998399, -11.197313795343589504, 4940.5259999999998399, -3.1518564365592034449, 4940.5259999999998399, 58.082586570188638575, 4940.5320000000001528, 1, 4940.5259999999998399, 8.8638008873109175312, 4940.5259999999998399, 4.0972270364909206819, 4940.5259999999998399, 40.556087023134239189, 4940.5320000000001528, 1, 4940.5259999999998399, -3.2679363310803828391, 4940.5259999999998399, 1.2045075570990917413, 4940.5259999999998399, 43.007426231770196523, 4940.5320000000001528, 1, 4940.5259999999998399, 5.7389056117763521669, 4940.5259999999998399, 2.8991554557465839537
4940.5320000000001528, 63.077113115607261307, 4940.5370000000002619, 1, 4940.5320000000001528, -11.197177874898772032, 4940.5320000000001528, -3.1518570927847839869, 4940.5320000000001528, 58.082592516904526292, 4940.5370000000002619, 1, 4940.5320000000001528, 8.8636699019669524802, 4940.5320000000001528, 4.0972231025025216411, 4940.5320000000001528, 40.556086156901614004, 4940.5370000000002619, 1, 4940.5320000000001528, -3.2678756139408942083, 4940.5320000000001528, 1.2045116956602122116, 4940.5320000000001528, 43.007424114044340513, 4940.5370000000002619, 1, 4940.5320000000001528, 5.7388405514742428792, 4940.5320000000001528, 2.8991506649753659985
4940.5420000000003711, 63.077115728631724778, 4940.5420000000003711, 1, 4940.5420000000003711, -11.197041956222305359, 4940.5420000000003711, -3.1518577488902863593, 4940.5420000000003711, 58.082598463519438781, 4940.5420000000003711, 1, 4940.5420000000003711, 8.8635389184153829945, 4940.5420000000003711, 4.0972191684887278029, 4940.5420000000003711, 40.556085290702633017, 4940.5420000000003711, 1, 4940.5420000000003711, -3.2678148977117329466, 4940.5420000000003711, 1.2045158342250275041, 4940.5420000000003711, 43.007421996280193355, 4940.5420000000003711, 1, 4940.5420000000003711, 5.7387754920551365956, 4940.5420000000003711, 2.899145874184064553
4940.5420000000003711, 63.077118341527736334, 4940.5479999999997744, 1, 4940.5420000000003711, -11.196906039321770976, 4940.5420000000003711, -3.1518584048818176768, 4940.5420000000003711, 58.08260441004133412, 4940.5479999999997744, 1, 4940.5420000000003711, 8.8634079366516775877, 4940.5420000000003711, 4.0972152344340422303, 4940.5420000000003711, 40.556084424563564994, 4940.5479999999997744, 1, 4940.5420000000003711, -3.2677541823953646372, 4940.5420000000003711, 1.2045199727890825159, 4940.5420000000003711, 43.007419878465704244, 4940.5479999999997744, 1, 4940.5420000000003711, 5.7387104334989684773, 4940.5420000000003711, 2.8991410833598294516
4940.5460000000002765, 63.077120954284040977, 4940.5519999999996799, 1, 4940.5460000000002765, -11.196770124193680118, 4940.5460000000002765, -3.1518590607569336726, 4940.5460000000002765, 58.082610356458886258, 4940.5519999999996799, 1, 4940.5460000000002765, 8.8632769566809539441, 4940.5460000000002765, 4.0972113003519936569, 4940.5460000000002765, 40.556083558477290296, 4940.5519999999996799, 1, 4940.5460000000002765, -3.2676934679974931619, 4940.5460000000002765, 1.2045241113482632045, 4940.5460000000002765, 43.007417760611943436, 4940.5519999999996799, 1, 4940.5460000000002765, 5.7386453758235438372, 4940.5460000000002765, 2.8991362925096666459
4940.556999999999789, 63.077123566897000728, 4940.556999999999789, 1, 4940.556999999999789, -11.196634210839590651, 4940.556999999999789, -3.1518597165096160495, 4940.556999999999789, 58.082616302787869245, 4940.556999999999789, 1, 4940.556999999999789, 8.8631459784966022397, 4940.556999999999789, 4.0972073662301689012, 4940.556999999999789, 40.556082692439019866, 4940.556999999999789, 1, 4940.556999999999789, -3.2676327545122729745, 4940.556999999999789, 1.2045282499138814103, 4940.556999999999789, 43.007415642719898585, 4940.556999999999789, 1, 4940.556999999999789, 5.7385803190180331157, 4940.556999999999789, 2.8991315016162779727
4940.5619999999998981, 63.077126179380655913, 4940.5619999999998981, 1, 4940.5619999999998981, -11.196498299257790165, 4940.5619999999998981, -3.1518603721432647546, 4940.5619999999998981, 58.082622249018442062, 4940.5619999999998981, 1, 4940.5619999999998981, 8.8630150021085594148, 4940.5619999999998981, 4.0972034320765828852, 4940.5619999999998981, 40.556081826443183047, 4940.5619999999998981, 1, 4940.5619999999998981, -3.267572041928911819, 4940.5619999999998981, 1.2045323884749414844, 4940.5619999999998981, 43.007413524789782855, 4940.5619999999998981, 1, 4940.5619999999998981, 5.7385152630922302563, 4940.5619999999998981, 2.8991267106924532015
4940.5619999999998981, 63.077128530491549441, 4940.5670000000000073, 1, 4940.5619999999998981, -11.196375980319075438, 4940.5619999999998981, -3.1518609621117263941, 4940.5619999999998981, 58.082627600545023938, 4940.5670000000000073, 1, 4940.5619999999998981, 8.8628971248584758058, 4940.5619999999998981, 4.0971998913113658602, 4940.5619999999998981, 40.556081047093812231, 4940.5670000000000073, 1, 4940.5619999999998981, -3.2675174013778534032, 4940.5619999999998981, 1.2045361131775216279, 4940.5619999999998981, 43.007411618608529125, 4940.5670000000000073, 1, 4940.5619999999998981, 5.7384567134888762041, 4940.5619999999998981, 2.8991223988383154619
4940.5720000000001164, 63.077131142697652422, 4940.5720000000001164, 1, 4940.5720000000001164, -11.196240072164773238, 4940.5720000000001164, -3.1518616175049452011, 4940.5720000000001164, 58.082633546600554553, 4940.5720000000001164, 1, 4940.5720000000001164, 8.8627661519340090734, 4940.5720000000001164, 4.0971959570883207391, 4940.5720000000001164, 40.556080181184327671, 4940.5720000000001164, 1, 4940.5720000000001164, -3.2674566905615911594, 4940.5720000000001164, 1.2045402517478720483, 4940.5720000000001164, 43.007409500603316133, 4940.5720000000001164, 1, 4940.5720000000001164, 5.7383916592507526744, 4940.5720000000001164, 2.8991176078498241964
