gazebo-time, fl-z, foot-contact-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, torque-time, fl-calf, torque-time, fl-hip, torque-time, fl-tigh, gazebo-time, fr-z, foot-contact-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, torque-time, fr-calf, torque-time, fr-hip, torque-time, fr-tigh, gazebo-time, rl-z, foot-contact-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, torque-time, rl-calf, torque-time, rl-hip, torque-time, rl-tigh, gazebo-time, rr-z, foot-contact-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x, torque-time, rr-calf, torque-time, rr-hip, torque-time, rr-tigh
7443.7160000000003492, 63.03082012741657536, 7443.7160000000003492, 1, 7443.7160000000003492, -10.366760255983964001, 7443.7160000000003492, -4.8981433286364897128, 7443.7200000000002547, -0.60220903158187866211, 7443.7200000000002547, -7.3098115921020507813, 7443.7200000000002547, 12.206650733947753906, 7443.7160000000003492, 58.201132627831938748, 7443.7160000000003492, 1, 7443.7160000000003492, 7.6065573922515214988, 7443.7160000000003492, 2.368486086294677051, 7443.7200000000002547, 1.549289703369140625, 7443.7200000000002547, -2.9693846702575683594, 7443.7200000000002547, 13.550641059875488281, 7443.7160000000003492, 40.547004359202574619, 7443.7160000000003492, 1, 7443.7160000000003492, -1.0342303876851866029, 7443.7160000000003492, 2.1249122263051738457, 7443.7200000000002547, -2.9781484603881835938, 7443.7200000000002547, -1.4293898344039916992, 7443.7200000000002547, 9.495105743408203125, 7443.7160000000003492, 42.923023974673377268, 7443.7160000000003492, 1, 7443.7160000000003492, 3.9718613141522425281, 7443.7160000000003492, 5.4706586728864294855, 7443.7200000000002547, 1.6647207736968994141, 7443.7200000000002547, 0.15830820798873901367, 7443.7200000000002547, 11.156660079956054688
7443.7209999999995489, 63.030818256499429708, 7443.7209999999995489, 1, 7443.7209999999995489, -10.366638021704867256, 7443.7209999999995489, -4.8981334307464621247, 7443.7250000000003638, -0.60220903158187866211, 7443.7250000000003638, -7.3098115921020507813, 7443.7250000000003638, 12.206650733947753906, 7443.7209999999995489, 58.201142203626105243, 7443.7209999999995489, 1, 7443.7209999999995489, 7.6064463207393231414, 7443.7209999999995489, 2.368473949254415345, 7443.7250000000003638, 1.549289703369140625, 7443.7250000000003638, -2.9693846702575683594, 7443.7250000000003638, 13.550641059875488281, 7443.7209999999995489, 40.547007846161264411, 7443.7209999999995489, 1, 7443.7209999999995489, -1.0341981505627764193, 7443.7209999999995489, 2.1249184740107480707, 7443.7250000000003638, -2.9781484603881835938, 7443.7250000000003638, -1.4293898344039916992, 7443.7250000000003638, 9.495105743408203125, 7443.7209999999995489, 42.923016673176448421, 7443.7209999999995489, 1, 7443.7209999999995489, 3.9718177140152763904, 7443.7209999999995489, 5.4706486919291457127, 7443.7250000000003638, 1.6647207736968994141, 7443.7250000000003638, 0.15830820798873901367, 7443.7250000000003638, 11.156660079956054688
7443.725999999999658, 63.030816385525966439, 7443.725999999999658, 1, 7443.725999999999658, -10.366515788983447166, 7443.725999999999658, -4.8981235328659060713, 7443.7299999999995634, -0.60281383991241455078, 7443.7299999999995634, -7.3097620010375976563, 7443.7299999999995634, 12.206677436828613281, 7443.725999999999658, 58.201151779284003851, 7443.725999999999658, 1, 7443.725999999999658, 7.6063352507162695915, 7443.725999999999658, 2.3684618123013017055, 7443.7299999999995634, 1.5498511791229248047, 7443.7299999999995634, -2.9694504737854003906, 7443.7299999999995634, 13.550624847412109375, 7443.725999999999658, 40.547011333130143385, 7443.725999999999658, 1, 7443.725999999999658, -1.0341659139917520616, 7443.725999999999658, 2.1249247216704993946, 7443.7299999999995634, -2.9783143997192382813, 7443.7299999999995634, -1.4293614625930786133, 7443.7299999999995634, 9.4951314926147460938, 7443.725999999999658, 42.923009371720624472, 7443.725999999999658, 1, 7443.725999999999658, 3.9717741144916161034, 7443.725999999999658, 5.4706387110050123113, 7443.7299999999995634, 1.6649296283721923828, 7443.7299999999995634, 0.1582667231559753418, 7443.7299999999995634, 11.156615257263183594
7443.7309999999997672, 63.03081451448601058, 7443.7309999999997672, 1, 7443.7309999999997672, -10.36639355782750016, 7443.7309999999997672, -4.8981136349966689636, 7443.7349999999996726, -0.60281383991241455078, 7443.7349999999996726, -7.3097620010375976563, 7443.7349999999996726, 12.206677436828613281, 7443.7309999999997672, 58.201161354813862658, 7443.7309999999997672, 1, 7443.7309999999997672, 7.6062241821837517364, 7443.7309999999997672, 2.3684496754329806834, 7443.7349999999996726, 1.5498511791229248047, 7443.7349999999996726, -2.9694504737854003906, 7443.7349999999996726, 13.550624847412109375, 7443.7309999999997672, 40.547014820098262078, 7443.7309999999997672, 1, 7443.7309999999997672, -1.0341336779609975327, 7443.7309999999997672, 2.1249309692682878392, 7443.7349999999996726, -2.9783143997192382813, 7443.7349999999996726, -1.4293614625930786133, 7443.7349999999996726, 9.4951314926147460938, 7443.7309999999997672, 42.9230020702931796, 7443.7309999999997672, 1, 7443.7309999999997672, 3.9717305155722804066, 7443.7309999999997672, 5.4706287301145337665, 7443.7349999999996726, 1.6649296283721923828, 7443.7349999999996726, 0.1582667231559753418, 7443.7349999999996726, 11.156615257263183594
7443.7359999999998763, 63.030812643381906923, 7443.7359999999998763, 1, 7443.7359999999998763, -10.366271328235042049, 7443.7359999999998763, -4.8981037371340256925, 7443.7399999999997817, -0.60281383991241455078, 7443.7399999999997817, -7.3097620010375976563, 7443.7399999999997817, 12.206677436828613281, 7443.7359999999998763, 58.201170930218438571, 7443.7359999999998763, 1, 7443.7359999999998763, 7.606113115145412884, 7443.7359999999998763, 2.3684375386504470384, 7443.7399999999997817, 1.5498511791229248047, 7443.7399999999997817, -2.9694504737854003906, 7443.7399999999997817, 13.550624847412109375, 7443.7359999999998763, 40.547018307052915986, 7443.7359999999998763, 1, 7443.7359999999998763, -1.0341014424827523754, 7443.7359999999998763, 2.1249372168391786886, 7443.7399999999997817, -2.9783143997192382813, 7443.7399999999997817, -1.4293614625930786133, 7443.7399999999997817, 9.4951314926147460938, 7443.7359999999998763, 42.922994768910996299, 7443.7359999999998763, 1, 7443.7359999999998763, 3.9716869172701225743, 7443.7359999999998763, 5.4706187492440463416, 7443.7399999999997817, 1.6649296283721923828, 7443.7399999999997817, 0.1582667231559753418, 7443.7399999999997817, 11.156615257263183594
7443.7409999999999854, 63.030810772221343541, 7443.7420000000001892, 1, 7443.7409999999999854, -10.366149100206440536, 7443.7409999999999854, -4.8980938392822253036, 7443.7449999999998909, -0.60281383991241455078, 7443.7449999999998909, -7.3097620010375976563, 7443.7449999999998909, 12.206677436828613281, 7443.7409999999999854, 58.201180505488764538, 7443.7420000000001892, 1, 7443.7409999999999854, 7.6060020495991880196, 7443.7409999999999854, 2.3684254019543509173, 7443.7449999999998909, 1.5498511791229248047, 7443.7449999999998909, -2.9694504737854003906, 7443.7449999999998909, 13.550624847412109375, 7443.7409999999999854, 40.547021794009168616, 7443.7420000000001892, 1, 7443.7409999999999854, -1.0340692075540649508, 7443.7409999999999854, 2.1249434643692950431, 7443.7449999999998909, -2.9783143997192382813, 7443.7449999999998909, -1.4293614625930786133, 7443.7449999999998909, 9.4951314926147460938, 7443.7409999999999854, 42.922987467560162145, 7443.7420000000001892, 1, 7443.7409999999999854, 3.9716433195736087214, 7443.7409999999999854, 5.4706087684128767989, 7443.7449999999998909, 1.6649296283721923828, 7443.7449999999998909, 0.1582667231559753418, 7443.7449999999998909, 11.156615257263183594
7443.7460000000000946, 63.030808900999772959, 7443.7460000000000946, 1, 7443.7460000000000946, -10.366026873738798386, 7443.7460000000000946, -4.8980839414340167082, 7443.75, -0.60281383991241455078, 7443.75, -7.3097620010375976563, 7443.75, 12.206677436828613281, 7443.7460000000000946, 58.201190080635562651, 7443.7460000000000946, 1, 7443.7460000000000946, 7.6058909855499772235, 7443.7460000000000946, 2.3684132653440279626, 7443.75, 1.5498511791229248047, 7443.75, -2.9694504737854003906, 7443.75, 13.550624847412109375, 7443.7460000000000946, 40.547025280987057272, 7443.7460000000000946, 1, 7443.7460000000000946, -1.0340369731766030359, 7443.7460000000000946, 2.1249497118390721084, 7443.75, -2.9783143997192382813, 7443.75, -1.4293614625930786133, 7443.75, 9.4951314926147460938, 7443.7460000000000946, 42.922980166250340517, 7443.7460000000000946, 1, 7443.7460000000000946, 3.9715997224881616212, 7443.7460000000000946, 5.4705987876019825933, 7443.75, 1.6649296283721923828, 7443.75, 0.1582667231559753418, 7443.75, 11.156615257263183594
7443.7510000000002037, 63.030807029713940892, 7443.7510000000002037, 1, 7443.7510000000002037, -10.365904648837458879, 7443.7510000000002037, -4.8980740435961571677, 7443.7550000000001091, -0.60281383991241455078, 7443.7550000000001091, -7.3097620010375976563, 7443.7550000000001091, 12.206677436828613281, 7443.7510000000002037, 58.201199655646419728, 7443.7510000000002037, 1, 7443.7510000000002037, 7.6057799229848770395, 7443.7510000000002037, 2.3684011288199080525, 7443.7550000000001091, 1.5498511791229248047, 7443.7550000000001091, -2.9694504737854003906, 7443.7550000000001091, 13.550624847412109375, 7443.7510000000002037, 40.547028767939849558, 7443.7510000000002037, 1, 7443.7510000000002037, -1.0340047393409728116, 7443.7510000000002037, 2.1249559592761286808, 7443.7550000000001091, -2.9783143997192382813, 7443.7550000000001091, -1.4293614625930786133, 7443.7550000000001091, 9.4951314926147460938, 7443.7510000000002037, 42.922972864976543406, 7443.7510000000002037, 1, 7443.7510000000002037, 3.9715561260155420875, 7443.7510000000002037, 5.4705888068312518158, 7443.7550000000001091, 1.6649296283721923828, 7443.7550000000001091, 0.1582667231559753418, 7443.7550000000001091, 11.156615257263183594
7443.7560000000003129, 63.030805158376693953, 7443.7560000000003129, 1, 7443.7560000000003129, -10.365782425497819474, 7443.7560000000003129, -4.8980641457724267696, 7443.7600000000002183, -0.60281383991241455078, 7443.7600000000002183, -7.3097620010375976563, 7443.7600000000002183, 12.206677436828613281, 7443.7560000000003129, 58.20120923052891726, 7443.7560000000003129, 1, 7443.7560000000003129, 7.6056688619174304122, 7443.7560000000003129, 2.368388992382488567, 7443.7600000000002183, 1.5498511791229248047, 7443.7600000000002183, -2.9694504737854003906, 7443.7600000000002183, 13.550624847412109375, 7443.7560000000003129, 40.547032254900138071, 7443.7560000000003129, 1, 7443.7560000000003129, -1.0339725060557893865, 7443.7560000000003129, 2.1249622066645450502, 7443.7600000000002183, -2.9783143997192382813, 7443.7600000000002183, -1.4293614625930786133, 7443.7600000000002183, 9.4951314926147460938, 7443.7560000000003129, 42.922965563736148908, 7443.7560000000003129, 1, 7443.7560000000003129, 3.9715125301513394263, 7443.7560000000003129, 5.4705788260883458918, 7443.7600000000002183, 1.6649296283721923828, 7443.7600000000002183, 0.1582667231559753418, 7443.7600000000002183, 11.156615257263183594
7443.761000000000422, 63.030803286969302235, 7443.761000000000422, 1, 7443.761000000000422, -10.365660203724148758, 7443.761000000000422, -4.8980542479534108224, 7443.7650000000003274, -0.60281383991241455078, 7443.7650000000003274, -7.3097620010375976563, 7443.7650000000003274, 12.206677436828613281, 7443.761000000000422, 58.201218805288654323, 7443.761000000000422, 1, 7443.761000000000422, 7.6055578023433714208, 7443.761000000000422, 2.368376856029886568, 7443.7650000000003274, 1.5498511791229248047, 7443.7650000000003274, -2.9694504737854003906, 7443.7650000000003274, 13.550624847412109375, 7443.761000000000422, 40.547035741864661418, 7443.761000000000422, 1, 7443.761000000000422, -1.0339402733206772833, 7443.761000000000422, 2.1249684540156472679, 7443.7650000000003274, -2.9783143997192382813, 7443.7650000000003274, -1.4293614625930786133, 7443.7650000000003274, 9.4951314926147460938, 7443.761000000000422, 42.922958262544604224, 7443.761000000000422, 1, 7443.761000000000422, 3.9714689348980374284, 7443.761000000000422, 5.4705688453657010939, 7443.7650000000003274, 1.6649296283721923828, 7443.7650000000003274, 0.1582667231559753418, 7443.7650000000003274, 11.156615257263183594
