gazebo-time, fl-z, foot-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, gazebo-time, fr-z, foot-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, gazebo-time, rl-z, foot-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, gazebo-time, rr-z, foot-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x
2935.9909999999999854, 60.560105632340921034, 2935.9909999999999854, 1, 2935.9909999999999854, -8.7386263869359339651, 2935.9909999999999854, 3.4408952130107017808, 2935.9909999999999854, 60.630152302494288108, 2935.9909999999999854, 1, 2935.9909999999999854, 10.538134448103029683, 2935.9909999999999854, 0.71254006863339824918, 2935.9909999999999854, 43.563905437222615546, 2935.9909999999999854, 1, 2935.9909999999999854, -7.0235189924151466556, 2935.9909999999999854, -0.60510403571481674589, 2935.9909999999999854, 40.023341659679907423, 2935.9909999999999854, 1, 2935.9909999999999854, 4.7618768791631902459, 2935.9909999999999854, -4.8947464400083724456
2935.9969999999998436, 60.367208078735266952, 2935.9960000000000946, 1, 2935.9969999999998436, -8.4590146980607112681, 2935.9969999999998436, 6.3224583461254901806, 2935.9969999999998436, 60.567399964351821495, 2935.9960000000000946, 1, 2935.9969999999998436, 10.487199758772527858, 2935.9969999999998436, 3.030081498089799652, 2935.9969999999998436, 43.566852635039921893, 2935.9960000000000946, 1, 2935.9969999999998436, -7.019346609947069382, 2935.9969999999998436, 0.40799958085659682183, 2935.9969999999998436, 40.070125536414181511, 2935.9960000000000946, 1, 2935.9969999999998436, 4.6428846530502916323, 2935.9969999999998436, -4.6184496632618490253
2936.0019999999999527, 60.367214288764500907, 2936.0010000000002037, 1, 2936.0019999999999527, -8.4588854648762588084, 2936.0019999999999527, 6.3224513755060876008, 2936.0019999999999527, 60.56740117586150518, 2936.0010000000002037, 1, 2936.0019999999999527, 10.487064222258773327, 2936.0019999999999527, 3.0300861149098601288, 2936.0019999999999527, 43.566848332679910527, 2936.0010000000002037, 1, 2936.0019999999999527, -7.0192677340300475564, 2936.0019999999999527, 0.40799266304669856709, 2936.0019999999999527, 40.070128433459593964, 2936.0010000000002037, 1, 2936.0019999999999527, 4.6428135297389463432, 2936.0019999999999527, -4.6184444923296581464
2936.0070000000000618, 60.367219877646419945, 2936.0059999999998581, 1, 2936.0070000000000618, -8.4587691565686498052, 2936.0070000000000618, 6.3224451019511462846, 2936.0070000000000618, 60.567402266175562886, 2936.0059999999998581, 1, 2936.0070000000000618, 10.486942240951943717, 2936.0070000000000618, 3.0300902700996310557, 2936.0070000000000618, 43.566844460626072078, 2936.0059999999998581, 1, 2936.0070000000000618, -7.019196746441582313, 2936.0070000000000618, 0.40798643700093961684, 2936.0070000000000618, 40.070131040747128282, 2936.0059999999998581, 1, 2936.0070000000000618, 4.6427495194679906376, 2936.0070000000000618, -4.6184398384892091372
2936.012000000000171, 60.367226087363619058, 2936.0109999999999673, 1, 2936.012000000000171, -8.4586399269665601963, 2936.012000000000171, 6.3224381313357831402, 2936.012000000000171, 60.567403477581656546, 2936.0109999999999673, 1, 2936.012000000000171, 10.486806708017843093, 2936.012000000000171, 3.0300948870401498425, 2936.012000000000171, 43.566840158387854842, 2936.0109999999999673, 1, 2936.012000000000171, -7.0191178721731013468, 2936.012000000000171, 0.40797951915441998949, 2936.012000000000171, 40.070133937646176037, 2936.0109999999999673, 1, 2936.012000000000171, 4.6426783977743362186, 2936.012000000000171, -4.6184346675565244311
2936.0169999999998254, 60.367232917854458663, 2936.0160000000000764, 1, 2936.0169999999998254, -8.4584977764309972059, 2936.0169999999998254, 6.3224304636622754572, 2936.0169999999998254, 60.567404810059144893, 2936.0160000000000764, 1, 2936.0169999999998254, 10.486657623813471218, 2936.0169999999998254, 3.0300999657434815049, 2936.0169999999998254, 43.56683542599043335, 2936.0160000000000764, 1, 2936.0169999999998254, -7.0190311114073624665, 2936.0169999999998254, 0.40797190950319262015, 2936.0169999999998254, 40.070137124153944796, 2936.0160000000000764, 1, 2936.0169999999998254, 4.64260016483185467, 2936.0169999999998254, -4.6184289795296571413
2936.0219999999999345, 60.367239127217580119, 2936.0210000000001855, 1, 2936.0219999999999345, -8.4583685506506878227, 2936.0219999999999345, 6.3224234930508700359, 2936.0219999999999345, 60.567406021335671085, 2936.0210000000001855, 1, 2936.0219999999999345, 10.486522094690757356, 2936.0219999999999345, 3.0301045828142676442, 2936.0219999999999345, 43.56683112387749901, 2936.0210000000001855, 1, 2936.0219999999999345, -7.0189522388982759082, 2936.0219999999999345, 0.40796499161348620532, 2936.0219999999999345, 40.070140020887833998, 2936.0210000000001855, 1, 2936.0219999999999345, 4.6425290448466762783, 2936.0219999999999345, -4.6184238085952920017
2936.0320000000001528, 60.56012293223658105, 2936.0259999999998399, 1, 2936.0320000000001528, -8.7379105004220249953, 2936.0320000000001528, 3.4408579190497547984, 2936.0320000000001528, 60.630128747579490778, 2936.0259999999998399, 1, 2936.0320000000001528, 10.537382449400654494, 2936.0320000000001528, 0.71256090545244177292, 2936.0320000000001528, 43.563861255023702768, 2936.0259999999998399, 1, 2936.0320000000001528, -7.0230485810765896915, 2936.0320000000001528, -0.60513935568516430408, 2936.0320000000001528, 40.023354326860214769, 2936.0259999999998399, 1, 2936.0320000000001528, 4.7614485580363776762, 2936.0320000000001528, -4.8947191739813931122
2936.0320000000001528, 60.560129398818531854, 2936.0309999999999491, 1, 2936.0320000000001528, -8.7377813068168599386, 2936.0320000000001528, 3.4408506607090032503, 2936.0320000000001528, 60.630130248326722153, 2936.0309999999999491, 1, 2936.0320000000001528, 10.537246925171885437, 2936.0320000000001528, 0.7125654729747878946, 2936.0320000000001528, 43.563856800890512488, 2936.0309999999999491, 1, 2936.0320000000001528, -7.0229697098301580027, 2936.0320000000001528, -0.60514617171546092322, 2936.0320000000001528, 40.023357470433630567, 2936.0309999999999491, 1, 2936.0320000000001528, 4.7613774487711237882, 2936.0320000000001528, -4.8947140231521295561
2936.0369999999998072, 60.560133714063077548, 2936.0369999999998072, 1, 2936.0369999999998072, -8.7376666151637270019, 2936.0369999999998072, 3.4408444420001025321, 2936.0369999999998072, 60.630129129427075441, 2936.0369999999998072, 1, 2936.0369999999998072, 10.53712653387168352, 2936.0369999999998072, 0.71256918402707114524, 2936.0369999999998072, 43.563851346862136893, 2936.0369999999998072, 1, 2936.0369999999998072, -7.0228971244220996795, 2936.0369999999998072, -0.60515203454938770733, 2936.0369999999998072, 40.023359895598389357, 2936.0369999999998072, 1, 2936.0369999999998072, 4.7613116835277295991, 2936.0369999999998072, -4.894709548448524572
