gazebo-time, fl-z, foot-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, gazebo-time, fr-z, foot-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, gazebo-time, rl-z, foot-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, gazebo-time, rr-z, foot-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x
5232.1570000000001528, 60.425476577714476889, 5232.1580000000003565, 1, 5232.1570000000001528, -11.327526603981834086, 5232.1570000000001528, 3.0550367078213298555, 5232.1570000000001528, 60.37362734199660963, 5232.1580000000003565, 1, 5232.1570000000001528, 14.955987536949351124, 5232.1570000000001528, -0.41518908555886469003, 5232.1570000000001528, 43.550848306084752437, 5232.1580000000003565, 1, 5232.1570000000001528, -5.4442329207004096503, 5232.1570000000001528, 6.8885694753332344931, 5232.1570000000001528, 40.087204753946686253, 5232.1580000000003565, 1, 5232.1570000000001528, 1.311287257632695491, 5232.1570000000001528, -4.0679072358984029734
5232.1620000000002619, 60.506158262054242414, 5232.1679999999996653, 1, 5232.1620000000002619, -11.285982045094767656, 5232.1620000000002619, 0.71660247163984891472, 5232.1620000000002619, 60.447702859867206371, 5232.1679999999996653, 1, 5232.1620000000002619, 14.501918965571327647, 5232.1620000000002619, -2.1432014364631335468, 5232.1620000000002619, 43.784882838260692495, 5232.1679999999996653, 1, 5232.1620000000002619, -5.5819277081732909807, 5232.1620000000002619, 5.0490471065610300627, 5232.1620000000002619, 40.037609476442639789, 5232.1679999999996653, 1, 5232.1620000000002619, 1.6781755617519167334, 5232.1620000000002619, -4.4073833300279687819
5232.1719999999995707, 60.506171482771854642, 5232.1679999999996653, 1, 5232.1719999999995707, -11.285813483364727006, 5232.1719999999995707, 0.71658469501958421688, 5232.1719999999995707, 60.447704962552307961, 5232.1679999999996653, 1, 5232.1719999999995707, 14.50173680170214574, 5232.1719999999995707, -2.1431904309281364363, 5232.1719999999995707, 43.784872616404058476, 5232.1679999999996653, 1, 5232.1719999999995707, -5.5818681534619543072, 5232.1719999999995707, 5.0490341435146142146, 5232.1719999999995707, 40.037614246145480479, 5232.1679999999996653, 1, 5232.1719999999995707, 1.6781318411895531639, 5232.1719999999995707, -4.4073731082507201506
5232.1719999999995707, 60.506184703260785795, 5232.1729999999997744, 1, 5232.1719999999995707, -11.285644923944811779, 5232.1719999999995707, 0.716566918532496544, 5232.1719999999995707, 60.447707065048163599, 5232.1729999999997744, 1, 5232.1719999999995707, 14.501554640224751935, 5232.1719999999995707, -2.1431794253340683554, 5232.1719999999995707, 43.78486239459425633, 5232.1729999999997744, 1, 5232.1719999999995707, -5.5818085995779513908, 5232.1719999999995707, 5.0490211804777764826, 5232.1719999999995707, 40.03761901582647198, 5232.1729999999997744, 1, 5232.1719999999995707, 1.6780881213593623613, 5232.1719999999995707, -4.4073628865667764387
5232.1790000000000873, 60.506199245519823648, 5232.1779999999998836, 1, 5232.1790000000000873, -11.285459511289612777, 5232.1790000000000873, 0.71654736455388956529, 5232.1790000000000873, 60.447709377571683831, 5232.1779999999998836, 1, 5232.1790000000000873, 14.50135426539078054, 5232.1790000000000873, -2.1431673191136901835, 5232.1790000000000873, 43.784851150606968417, 5232.1779999999998836, 1, 5232.1790000000000873, -5.5817430912413596999, 5232.1790000000000873, 5.0490069211468231458, 5232.1790000000000873, 40.037624262495207006, 5232.1779999999998836, 1, 5232.1790000000000873, 1.6780400304176845694, 5232.1790000000000873, -4.4073516428334933437
5232.1829999999999927, 60.50621378751522883, 5232.1829999999999927, 1, 5232.1829999999999927, -11.285274101358552912, 5232.1829999999999927, 0.7165278107327104351, 5232.1829999999999927, 60.447711689892017262, 5232.1829999999999927, 1, 5232.1829999999999927, 14.50115389336634486, 5232.1829999999999927, -2.1431552128263255952, 5232.1829999999999927, 43.784839906684915434, 5232.1829999999999927, 1, 5232.1829999999999927, -5.5816775838769192575, 5232.1829999999999927, 5.0489926618237426226, 5232.1829999999999927, 40.037629509176611009, 5232.1829999999999927, 1, 5232.1829999999999927, 1.6779919403742158401, 5232.1829999999999927, -4.4073403992096906734
5232.1880000000001019, 60.506227007274233642, 5232.1880000000001019, 1, 5232.1880000000001019, -11.285105549366862832, 5232.1880000000001019, 0.71651003467443175055, 5232.1880000000001019, 60.447713791798889815, 5232.1880000000001019, 1, 5232.1880000000001019, 14.500971739526075766, 5232.1880000000001019, -2.1431442070473316619, 5232.1880000000001019, 43.784829684964464036, 5232.1880000000001019, 1, 5232.1880000000001019, -5.5816180326142470491, 5232.1880000000001019, 5.048979698807521288, 5232.1880000000001019, 40.037634278901855112, 5232.1880000000001019, 1, 5232.1880000000001019, 1.6779482229504769641, 5232.1880000000001019, -4.4073301778422120378
5232.193000000000211, 60.506240226820551698, 5232.193000000000211, 1, 5232.193000000000211, -11.284936999691348447, 5232.193000000000211, 0.71649225874460853447, 5232.193000000000211, 60.447715893499932349, 5232.193000000000211, 1, 5232.193000000000211, 14.500789588054800561, 5232.193000000000211, -2.1431332012087160876, 5232.193000000000211, 43.784819463293317199, 5232.193000000000211, 1, 5232.193000000000211, -5.5815584821747803446, 5232.193000000000211, 5.048966735798899208, 5232.193000000000211, 40.037639048605399239, 5232.193000000000211, 1, 5232.193000000000211, 1.6779045062650483899, 5232.193000000000211, -4.4073199565647058762
5232.2020000000002256, 60.425591481667893845, 5232.1980000000003201, 1, 5232.2020000000002256, -11.326144521611077209, 5232.2020000000002256, 3.0548952789896510751, 5232.2020000000002256, 60.373653210429111482, 5232.1980000000003201, 1, 5232.2020000000002256, 14.954494015830933407, 5232.2020000000002256, -0.41509806114839520319, 5232.2020000000002256, 43.550767502494089456, 5232.1980000000003201, 1, 5232.2020000000002256, -5.4437448556018255275, 5232.2020000000002256, 6.8884596795140460301, 5232.2020000000002256, 40.087239867594234966, 5232.1980000000003201, 1, 5232.2020000000002256, 1.3109284215286813868, 5232.2020000000002256, -4.0678231188742834945
5232.2020000000002256, 60.425605493303358173, 5232.2030000000004293, 1, 5232.2020000000002256, -11.325975985658537581, 5232.2020000000002256, 3.0548780321368411705, 5232.2020000000002256, 60.373656364154406617, 5232.2030000000004293, 1, 5232.2020000000002256, 14.954311890068684221, 5232.2020000000002256, -0.41508696037239900534, 5232.2020000000002256, 43.550757648583612536, 5232.2030000000004293, 1, 5232.2020000000002256, -5.4436853392430712972, 5232.2020000000002256, 6.8884462898188019153, 5232.2020000000002256, 40.087244149789100334, 5232.2030000000004293, 1, 5232.2020000000002256, 1.3108846644698712858, 5232.2020000000002256, -4.0678128611405846016
5232.2079999999996289, 60.425619504704641827, 5232.2079999999996289, 1, 5232.2079999999996289, -11.32580745200923289, 5232.2079999999996289, 3.0548607854067029166, 5232.2079999999996289, 60.373659517660314577, 5232.2079999999996289, 1, 5232.2079999999996289, 14.954129766696755865, 5232.2079999999996289, -0.41507585953304371174, 5232.2079999999996289, 43.550747794742036945, 5232.2079999999996289, 1, 5232.2079999999996289, -5.4436258237293539963, 5232.2079999999996289, 6.8884329001268689296, 5232.2079999999996289, 40.087248431983290686, 5232.2079999999996289, 1, 5232.2079999999996289, 1.310840908154919715, 5232.2079999999996289, -4.067802603504148351
5232.2129999999997381, 60.425633515876739921, 5232.2139999999999418, 1, 5232.2129999999997381, -11.325638920686055044, 5232.2129999999997381, 3.0548435388016024206, 5232.2129999999997381, 60.373662670957315868, 5232.2139999999999418, 1, 5232.2129999999997381, 14.95394764569013013, 5232.2129999999997381, -0.41506475864556691135, 5232.2129999999997381, 43.55073794092268713, 5232.2139999999999418, 1, 5232.2129999999997381, -5.4435663090209995829, 5232.2129999999997381, 6.8884195104465533177, 5232.2129999999997381, 40.087252714165479972, 5232.2139999999999418, 1, 5232.2129999999997381, 1.3107971525680910396, 5232.2129999999997381, -4.0677923459589635513
