gazebo-time, fl-z, foot-time, fl-contact, gazebo-time, fl-y, gazebo-time, fl-x, gazebo-time, fr-z, foot-time, fr-contact, gazebo-time, fr-y, gazebo-time, fr-x, gazebo-time, rl-z, foot-time, rl-contact, gazebo-time, rl-y, gazebo-time, rl-x, gazebo-time, rr-z, foot-time, rr-contact, gazebo-time, rr-y, gazebo-time, rr-x
3260.7950000000000728, 58.964540485619174603, 3260.7930000000001201, 1, 3260.7950000000000728, -16.367027595184183042, 3260.7950000000000728, 9.9811611050028794523, 3260.7950000000000728, 62.065252408062590916, 3260.7930000000001201, 1, 3260.7950000000000728, 15.390397570660132587, 3260.7950000000000728, 1.6224405904200267514, 3260.7950000000000728, 44.953906003416371107, 3260.7930000000001201, 1, 3260.7950000000000728, -6.9974640313366398559, 3260.7950000000000728, -12.222037155381642037, 3260.7950000000000728, 38.782763513472104933, 3260.7930000000001201, 1, 3260.7950000000000728, 7.7686276394577733484, 3260.7950000000000728, -0.67717637400575370066
3260.7950000000000728, 58.964549180155643171, 3260.7979999999997744, 1, 3260.7950000000000728, -16.366784526111487708, 3260.7950000000000728, 9.9811672700213058818, 3260.7950000000000728, 62.065265616240296254, 3260.7979999999997744, 1, 3260.7950000000000728, 15.390162636559544751, 3260.7950000000000728, 1.6224242556337813426, 3260.7950000000000728, 44.953907952798900283, 3260.7979999999997744, 1, 3260.7950000000000728, -6.9973749017308950471, 3260.7950000000000728, -12.222028982366731853, 3260.7950000000000728, 38.782756899638968662, 3260.7979999999997744, 1, 3260.7950000000000728, 7.7685290698527520448, 3260.7950000000000728, -0.67718428387933116142
3260.8040000000000873, 58.964557874372040658, 3260.8029999999998836, 1, 3260.8040000000000873, -16.36654146053561476, 3260.8040000000000873, 9.9811734350814091954, 3260.8040000000000873, 62.065278824032880323, 3260.8029999999998836, 1, 3260.8040000000000873, 15.389927705857392226, 3260.8040000000000873, 1.6224079211001551926, 3260.8040000000000873, 44.953909902167730195, 3260.8029999999998836, 1, 3260.8040000000000873, -6.9972857733481319542, 3260.8040000000000873, -12.222020809528453711, 3260.8040000000000873, 38.782750285835803084, 3260.8029999999998836, 1, 3260.8040000000000873, 7.7684305015623733581, 3260.8040000000000873, -0.67719219375578632025
3260.8090000000001965, 58.964514993644499441, 3260.8090000000001965, 1, 3260.8090000000001965, -16.366532819282536337, 3260.8090000000001965, 9.9811680999415415272, 3260.8090000000001965, 62.065241883183347227, 3260.8090000000001965, 1, 3260.8090000000001965, 15.389929625247955158, 3260.8090000000001965, 1.6224112393908960428, 3260.8090000000001965, 44.953901105638884417, 3260.8090000000001965, 1, 3260.8090000000001965, -6.9972668251355782942, 3260.8090000000001965, -12.222022388853492458, 3260.8090000000001965, 38.782735299967193043, 3260.8090000000001965, 1, 3260.8090000000001965, 7.7684006551753368441, 3260.8090000000001965, -0.67719155854907597814
3260.8090000000001965, 58.964523687924632611, 3260.8139999999998508, 1, 3260.8090000000001965, -16.366289760222006322, 3260.8090000000001965, 9.9811742651048334096, 3260.8090000000001965, 62.065255091034288171, 3260.8139999999998508, 1, 3260.8090000000001965, 15.389694700944495764, 3260.8090000000001965, 1.6223949053188491121, 3260.8090000000001965, 44.953903055017711665, 3260.8139999999998508, 1, 3260.8090000000001965, -6.9971776989743155184, 3260.8090000000001965, -12.222014216351048788, 3260.8090000000001965, 38.782728686355156356, 3260.8139999999998508, 1, 3260.8090000000001965, 7.7683020893060570344, 3260.8090000000001965, -0.67719946844304601541
3260.8139999999998508, 57.942317746829218095, 3260.818000000000211, 1, 3260.8139999999998508, -17.06657136893494453, 3260.8139999999998508, 13.989500380589866779, 3260.8139999999998508, 61.807496710765420289, 3260.818000000000211, 1, 3260.8139999999998508, 15.920320115658086024, 3260.8139999999998508, 4.2356513606856402987, 3260.8139999999998508, 44.765917949544089538, 3260.818000000000211, 1, 3260.8139999999998508, -6.9642994226922372292, 3260.8139999999998508, -12.91127897364762056, 3260.8139999999998508, 38.760195676212354954, 3260.818000000000211, 1, 3260.8139999999998508, 7.9081455367786031019, 3260.8139999999998508, 0.10576292492643091236
3260.81899999999996, 57.94232888198665421, 3260.8229999999998654, 1, 3260.81899999999996, -17.066328437984466859, 3260.81899999999996, 13.989507326196712, 3260.81899999999996, 61.807512605005662465, 3260.8229999999998654, 1, 3260.81899999999996, 15.92008532033243462, 3260.81899999999996, 4.235635684220895314, 3260.81899999999996, 44.765919959235773717, 3260.8229999999998654, 1, 3260.81899999999996, -6.964210297710716091, 3260.81899999999996, -12.911270831444113583, 3260.81899999999996, 38.760189579559941819, 3260.8229999999998654, 1, 3260.81899999999996, 7.9080469504174120132, 3260.81899999999996, 0.10575489023958795087
3260.8270000000002256, 57.942340016765292887, 3260.8279999999999745, 1, 3260.8270000000002256, -17.066085510542432502, 3260.8270000000002256, 13.989514271821867908, 3260.8270000000002256, 61.807528498841421083, 3260.8279999999999745, 1, 3260.8270000000002256, 15.919850528420070646, 3260.8270000000002256, 4.2356200079943491232, 3260.8270000000002256, 44.765921968899547778, 3260.8279999999999745, 1, 3260.8270000000002256, -6.9641211739336412734, 3260.8270000000002256, -12.911262689421276306, 3260.8270000000002256, 38.760183482944896127, 3260.8279999999999745, 1, 3260.8270000000002256, 7.9079483653676438948, 3260.8270000000002256, 0.10574685555317131502
3260.8299999999999272, 57.942351151140925936, 3260.8330000000000837, 1, 3260.8299999999999272, -17.065842586585333152, 3260.8299999999999272, 13.989521217479698123, 3260.8299999999999272, 61.807544392273982226, 3260.8330000000000837, 1, 3260.8299999999999272, 15.919615739902759799, 3260.8299999999999272, 4.2356043319957521476, 3260.8299999999999272, 44.765923978510045345, 3260.8330000000000837, 1, 3260.8299999999999272, -6.9640320513340094877, 3260.8299999999999272, -12.911254547580009344, 3260.8299999999999272, 38.760177386353824147, 3260.8330000000000837, 1, 3260.8299999999999272, 7.9078497816203929816, 3260.8299999999999272, 0.10573882085500940775
3260.8359999999997854, 57.942362285114491272, 3260.8380000000001928, 1, 3260.8359999999997854, -17.065599666101483933, 3260.8359999999997854, 13.989528163156073504, 3260.8359999999997854, 61.80756028529116719, 3260.8380000000001928, 1, 3260.8359999999997854, 15.919380954776922721, 3260.8359999999997854, 4.2355886562296127806, 3260.8359999999997854, 44.765925988082670983, 3260.8380000000001928, 1, 3260.8359999999997854, -6.9639429299483612823, 3260.8359999999997854, -12.911246405912780943, 3260.8359999999997854, 38.760171289795422922, 3260.8380000000001928, 1, 3260.8359999999997854, 7.9077511991723206108, 3260.8359999999997854, 0.1057307861620202516
3260.8449999999997999, 58.964527759104399252, 3260.8429999999998472, 1, 3260.8449999999997999, -16.364968660300544201, 3260.8449999999997999, 9.9812022232469992389, 3260.8449999999997999, 62.065289474373628309, 3260.8429999999998472, 1, 3260.8449999999997999, 15.388428087014721868, 3260.8449999999997999, 1.6223100238323233668, 3260.8449999999997999, 44.953904786333211518, 3260.8429999999998472, 1, 3260.8449999999997999, -6.9966774917988283633, 3260.8449999999997999, -12.221971667018808105, 3260.8449999999997999, 38.782677989391181939, 3260.8429999999998472, 1, 3260.8449999999997999, 7.7677400119446620153, 3260.8449999999997999, -0.67724154671092051672
3260.8499999999999091, 58.964536451627253655, 3260.8479999999999563, 1, 3260.8499999999999091, -16.364725626143190595, 3260.8499999999999091, 9.9812083887719076358, 3260.8499999999999091, 62.065302680343094721, 3260.8479999999999563, 1, 3260.8499999999999091, 15.38819318705008854, 3260.8499999999999091, 1.6222936915418451065, 3260.8499999999999091, 44.953906735599829858, 3260.8479999999999563, 1, 3260.8499999999999091, -6.996588374219401274, 3260.8499999999999091, -12.221963495794192056, 3260.8499999999999091, 38.782671376075604996, 3260.8479999999999563, 1, 3260.8499999999999091, 7.767641455303674114, 3260.8499999999999091, -0.67724945663351121539
3260.8539999999998145, 58.964545143834442342, 3260.8530000000000655, 1, 3260.8539999999998145, -16.364482595507073626, 3260.8539999999998145, 9.981214554346681922, 3260.8539999999998145, 62.065315885942119678, 3260.8530000000000655, 1, 3260.8539999999998145, 15.387958290494918145, 3260.8539999999998145, 1.6222773594951327425, 3260.8539999999998145, 44.95390868485850433, 3260.8530000000000655, 1, 3260.8539999999998145, -6.9964992578403322199, 3260.8539999999998145, -12.221955324758772221, 3260.8539999999998145, 38.782664762771716482, 3260.8530000000000655, 1, 3260.8539999999998145, 7.767542899951887847, 3260.8539999999998145, -0.67725736654738000198
3260.8539999999998145, 58.964553835637474322, 3260.8580000000001746, 1, 3260.8539999999998145, -16.364239568321973906, 3260.8539999999998145, 9.981220719983163292, 3260.8539999999998145, 62.065329091182903198, 3260.8580000000001746, 1, 3260.8539999999998145, 15.387723397346729115, 3260.8539999999998145, 1.6222610277094133835, 3260.8539999999998145, 44.953910634061344354, 3260.8580000000001746, 1, 3260.8539999999998145, -6.9964101426550042717, 3260.8539999999998145, -12.221947153898739202, 3260.8539999999998145, 38.782658149504243283, 3260.8580000000001746, 1, 3260.8539999999998145, 7.7674443459049777871, 3260.8539999999998145, -0.67726527647670664578
3260.8589999999999236, 58.964562527145517379, 3260.862999999999829, 1, 3260.8589999999999236, -16.363996544680908585, 3260.8589999999999236, 9.9812268856581454202, 3260.8589999999999236, 62.065342296045976411, 3260.862999999999829, 1, 3260.8589999999999236, 15.387488507603039878, 3260.8589999999999236, 1.6222446961630048179, 3260.8589999999999236, 44.953912583231073086, 3260.862999999999829, 1, 3260.8589999999999236, -6.9963210286668653382, 3260.8589999999999236, -12.22193898321661365, 3260.8589999999999236, 38.782651536270670078, 3260.862999999999829, 1, 3260.8589999999999236, 7.7673457931659193321, 3260.8589999999999236, -0.67727318640302769381
3260.8640000000000327, 58.964571218256160989, 3260.8679999999999382, 1, 3260.8640000000000327, -16.363753524475846746, 3260.8640000000000327, 9.981233051391015465, 3260.8640000000000327, 62.065355500548974987, 3260.8679999999999382, 1, 3260.8640000000000327, 15.387253621263470293, 3260.8640000000000327, 1.6222283648655277943, 3260.8640000000000327, 44.953914532370944812, 3260.8679999999999382, 1, 3260.8640000000000327, -6.996231915884690622, 3260.8640000000000327, -12.221930812706855107, 3260.8640000000000327, 38.782644923055592301, 3260.8679999999999382, 1, 3260.8640000000000327, 7.7672472417211606555, 3260.8640000000000327, -0.67728109634017386043
3260.8690000000001419, 58.964579909006303637, 3260.8730000000000473, 1, 3260.8690000000001419, -16.363510507780468117, 3260.8690000000001419, 9.981239217181880008, 3260.8690000000001419, 62.065368704709989345, 3260.8730000000000473, 1, 3260.8690000000001419, 15.387018738338756663, 3260.8690000000001419, 1.6222120338244039317, 3260.8690000000001419, 44.953916481458534804, 3260.8730000000000473, 1, 3260.8690000000001419, -6.9961428042966486984, 3260.8690000000001419, -12.221922642384372537, 3260.8690000000001419, 38.782638309885513195, 3260.8730000000000473, 1, 3260.8690000000001419, 7.7671486915734426759, 3260.8690000000001419, -0.67728900627935928469
3260.8739999999997963, 58.964588599396442703, 3260.8780000000001564, 1, 3260.8739999999997963, -16.363267494544476932, 3260.8739999999997963, 9.9812453830225038587, 3260.8739999999997963, 62.065381908510900644, 3260.8780000000001564, 1, 3260.8739999999997963, 15.386783858828916749, 3260.8739999999997963, 1.6221957030178728587, 3260.8739999999997963, 44.953918430550089624, 3260.8780000000001564, 1, 3260.8739999999997963, -6.9960536939402198087, 3260.8739999999997963, -12.221914472235182458, 3260.8739999999997963, 38.782631696720386572, 3260.8780000000001564, 1, 3260.8739999999997963, 7.7670501427096665381, 3260.8739999999997963, -0.67729691622035659293
3260.8789999999999054, 58.964596420460125614, 3260.8829999999998108, 1, 3260.8789999999999054, -16.363048785576630451, 3260.8789999999999054, 9.9812509323201048517, 3260.8789999999999054, 62.065395111907150749, 3260.8829999999998108, 1, 3260.8789999999999054, 15.386548982708196931, 3260.8789999999999054, 1.6221793724760438238, 3260.8789999999999054, 44.953920379586648437, 3260.8829999999998108, 1, 3260.8789999999999054, -6.9959645847461144896, 3260.8789999999999054, -12.221906302267324662, 3260.8789999999999054, 38.782625083563964097, 3260.8829999999998108, 1, 3260.8789999999999054, 7.7669515951331096204, 3260.8789999999999054, -0.67730482616251919126
3260.8840000000000146, 58.96455529590872402, 3260.88799999999992, 1, 3260.8840000000000146, -16.362991550130459473, 3260.8840000000000146, 9.9812468315366018601, 3260.8840000000000146, 62.065360828425596651, 3260.88799999999992, 1, 3260.8840000000000146, 15.386503932982003917, 3260.8840000000000146, 1.6221794249788352715, 3260.8840000000000146, 44.953911976383366778, 3260.88799999999992, 1, 3260.8840000000000146, -6.995927820575294831, 3260.8840000000000146, -12.22190624750422927, 3260.8840000000000146, 38.782608779353338946, 3260.88799999999992, 1, 3260.8840000000000146, 7.7669020469449234767, 3260.8840000000000146, -0.6773057729742752997
